19:00;11;5;2:0;2.36;3.26;3.01;15
14:00;13;15;3:0;2.34;2.97;3.32;15
14:00;17;19;3:1;2.44;3.14;3.00;15
00:00;18;1;1:0;2.53;3.10;2.91;15
21:30;12;6;1:0;2.31;3.21;3.17;15
19:00;4;14;2:1;1.39;4.45;8.53;15
23:00;18;10;1:0;3.03;3.07;2.46;15
21:30;6;19;3:2;1.48;4.18;6.71;15
21:30;11;1;0:1;2.01;3.37;3.70;15
19:00;13;5;1:0;2.81;2.96;2.72;15
19:00;16;15;2:2;2.50;3.01;3.02;15
19:00;8;7;1:1;1.93;3.53;3.80;15
19:00;9;3;0:1;1.76;3.45;4.94;15
19:00;12;14;0:1;1.86;3.42;4.33;15
14:00;0;17;2:0;1.32;4.94;10.02;15
19:00;2;4;0:2;2.30;3.17;3.20;15
00:00;10;11;0:1;1.50;4.08;6.75;15
00:00;5;8;1:0;1.93;3.36;4.07;15
22:30;7;12;1:0;1.45;4.45;6.87;15
22:30;3;16;1:2;1.67;3.57;5.51;15
00:45;14;2;1:1;2.45;3.12;2.99;15
00:45;4;0;1:1;1.95;3.44;3.89;15
00:00;15;9;3:0;2.37;3.09;3.16;15
00:00;19;13;1:0;1.96;3.31;3.98;15
22:30;1;6;0:1;2.59;3.23;2.72;15
22:30;17;18;2:2;2.19;3.11;3.48;15
23:00;3;7;4:2;2.21;3.43;3.16;15
21:30;9;4;0:0;2.13;3.42;3.35;15
21:30;15;18;1:1;1.45;4.05;7.70;15
19:00;13;10;2:1;2.48;3.06;3.02;15
19:00;8;1;0:2;1.51;4.18;6.28;15
19:00;6;2;2:1;2.31;3.15;3.21;15
19:00;12;19;5:3;2.04;3.32;3.73;15
14:00;16;14;1:0;2.05;3.26;3.75;15
14:00;5;17;3:1;1.45;4.17;7.69;15
21:30;11;0;1:2;3.03;3.43;2.28;15
00:00;18;8;0:2;4.34;3.49;1.83;15
00:00;10;6;2:1;2.07;3.28;3.64;15
22:30;2;12;3:0;1.48;4.12;6.88;15
00:45;14;9;4:0;2.42;3.08;3.10;15
00:45;0;15;2:1;1.66;3.66;5.41;15
00:45;4;5;2:1;1.69;3.62;5.10;15
22:30;7;11;2:1;1.40;4.72;7.37;15
19:00;1;3;1:0;2.38;3.10;3.15;15
19:00;17;13;1:0;2.36;3.06;3.22;15
19:00;19;16;2:2;2.12;3.16;3.65;15
19:00;1;9;2:1;2.41;3.29;2.93;15
19:00;3;17;3:2;1.43;4.20;8.08;15
23:00;13;1;1:0;2.19;3.25;3.37;15
21:30;12;10;1:1;2.41;3.13;3.00;15
21:30;11;18;2:1;1.68;3.72;5.12;15
19:00;16;0;1:3;2.85;3.11;2.58;15
19:00;3;4;0:2;3.10;3.27;2.31;15
19:00;9;7;1:1;1.77;3.63;4.52;15
19:00;5;14;0:0;1.72;3.59;4.98;15
14:00;8;19;2:0;1.40;4.60;7.82;15
14:00;6;17;0:1;1.37;4.64;8.53;15
19:00;15;2;2:0;2.75;3.14;2.62;15
23:00;2;11;2:1;1.39;4.64;7.87;15
21:30;17;8;1:2;3.19;3.25;2.28;15
21:00;14;6;2:1;2.47;3.11;2.99;15
19:00;10;5;1:1;2.08;3.23;3.72;15
19:00;4;15;2:2;1.63;3.81;5.41;15
19:00;19;3;0:1;2.49;3.18;2.90;15
14:00;7;13;1:0;1.43;4.37;7.67;15
14:00;0;9;2:1;2.03;3.31;3.74;15
00:00;1;12;3:0;1.93;3.36;4.07;15
00:30;18;16;1:2;2.18;3.11;3.53;15
23:00;16;10;1:0;2.34;3.10;3.21;15
21:30;13;4;0:1;2.55;3.17;2.82;15
19:15;5;1;0:1;1.61;3.77;5.73;15
19:00;8;14;2:2;1.52;3.97;6.73;15
19:00;6;7;3:0;2.24;3.34;3.17;15
19:00;11;19;2:2;1.77;3.61;4.53;15
14:00;3;18;1:0;1.47;3.99;7.41;15
14:00;9;2;3:0;2.14;3.18;3.58;15
21:30;15;17;2:0;1.60;3.77;5.83;15
19:00;12;0;1:0;2.81;3.24;2.51;15
00:00;2;8;1:1;1.63;3.78;5.38;15
23:00;7;16;3:1;1.43;4.34;7.45;15
21:30;17;12;1:1;2.32;3.19;3.16;15
19:15;10;3;2:2;2.15;3.27;3.46;15
19:15;19;5;1:2;2.51;3.12;2.92;15
19:00;14;15;3:1;1.95;3.29;4.11;15
19:00;4;11;2:1;1.41;4.56;7.41;15
14:00;18;6;1:0;3.10;3.21;2.35;15
21:30;0;13;1:0;1.72;3.49;5.18;15
00:30;16;4;1:1;2.74;3.23;2.59;15
00:00;8;10;4:2;1.70;3.62;5.12;15
22:30;9;19;0:0;1.47;4.30;6.74;15
22:30;5;7;1:2;2.25;3.37;3.15;15
22:15;15;1;2:0;2.04;3.38;3.65;15
00:45;13;2;2:0;2.99;3.07;2.51;15
00:45;6;0;0:0;3.52;3.20;2.15;15
22:30;12;18;1:1;1.48;4.23;6.79;15
22:30;11;14;3:1;2.04;3.29;3.76;15
21:30;18;9;0:0;4.17;3.43;1.88;15
21:30;1;4;3:1;2.66;3.32;2.62;15
19:00;14;0;0:2;2.51;3.09;2.95;15
19:00;10;2;0:1;2.53;3.06;2.96;15
19:00;6;8;2:0;1.88;3.45;4.18;15
14:00;3;15;3:0;1.91;3.39;4.14;15
14:00;5;16;2:2;1.57;3.70;6.68;15
00:00;7;19;3:0;1.38;4.71;8.00;15
21:30;17;11;1:0;2.48;3.24;2.87;15
21:30;12;13;2:0;1.64;3.69;5.48;15
23:00;0;18;2:1;1.35;4.82;8.80;15
21:30;11;6;2:3;2.40;3.32;2.90;15
19:00;13;3;1:0;2.17;3.20;3.48;15
19:00;16;1;2:1;2.03;3.33;3.75;15
19:00;8;12;1:2;1.56;4.03;5.81;15
19:00;9;5;1:0;1.96;3.34;3.97;15
14:00;4;7;0:1;1.78;3.85;4.18;15
14:00;15;10;2:2;2.38;3.14;3.11;15
21:30;19;14;0:1;2.31;3.13;3.23;15
19:00;2;17;1:1;1.29;5.06;11.21;15
23:00;7;14;2:1;1.65;3.82;5.23;15
21:30;12;9;4:2;2.72;3.19;2.63;15
19:00;13;11;1:1;1.58;3.82;5.95;15
19:00;2;5;1:1;1.62;3.67;5.84;15
19:00;17;16;1:1;2.23;3.16;3.40;15
19:00;3;8;2:0;2.40;3.15;3.06;15
19:00;10;4;0:1;2.30;3.24;3.13;15
14:00;18;19;0:3;2.16;3.18;3.53;15
21:30;6;15;3:1;1.42;4.44;7.51;15
19:00;1;0;3:3;3.20;3.26;2.25;15
23:30;4;6;1:1;2.12;3.34;3.41;15
23:00;8;13;0:3;1.71;3.71;4.86;15
22:30;11;3;0:0;2.07;3.43;3.50;15
19:00;19;10;1:0;2.74;3.14;2.64;15
19:00;5;18;3:0;1.54;3.92;6.35;15
14:00;0;7;2:0;2.56;3.20;2.79;15
14:00;9;17;2:1;1.33;4.79;9.89;15
00:00;15;12;2:1;1.85;3.50;4.28;15
19:30;16;2;0:2;3.03;3.21;2.37;15
19:30;14;1;0:0;1.89;3.45;4.13;15
23:00;12;4;1:3;2.83;3.32;2.43;15
22:00;17;7;1:1;3.29;3.33;2.18;15
19:00;1;19;2:1;1.56;3.98;5.94;15
19:00;2;0;4:0;2.02;3.28;3.76;15
19:00;15;5;1:0;2.17;3.24;3.46;15
19:00;6;16;3:0;1.41;4.45;8.03;15
14:00;8;11;2:2;1.47;4.22;6.99;15
14:00;10;9;0:1;2.33;3.17;3.17;15
21:30;13;18;1:0;1.48;4.09;6.90;15
19:00;3;14;0:0;1.88;3.37;4.29;15
00:00;7;1;5:3;1.58;3.98;5.62;15
22:30;4;17;4:0;1.37;4.72;8.19;15
22:30;19;15;0:3;2.19;3.25;3.38;15
00:45;18;2;0:2;3.71;3.23;2.06;15
00:45;5;3;2:1;1.91;3.33;4.19;15
00:00;16;8;3:2;2.77;3.13;2.62;15
00:00;14;13;1:0;2.32;3.14;3.22;15
22:30;0;10;1:0;2.14;3.27;3.48;15
22:30;9;6;3:2;2.15;3.18;3.55;15
22:30;11;12;3:2;2.37;3.26;2.99;15
21:30;17;14;0:0;2.21;3.16;3.40;15
21:30;12;16;5:1;1.74;3.54;4.78;15
19:00;13;9;2:0;2.43;3.14;3.03;15
19:00;0;3;1:2;2.07;3.21;3.71;15
19:00;10;1;2:3;1.64;3.77;5.30;15
19:00;6;5;3:0;2.11;3.27;3.54;15
19:00;11;15;1:1;2.06;3.30;3.63;15
14:00;18;7;0:1;6.06;4.05;1.54;14
00:00;2;19;2:1;1.43;4.41;7.57;15
22:00;8;4;2:1;2.21;3.33;3.28;15
00:30;14;10;1:1;3.07;3.18;2.36;15
00:00;5;12;0:0;1.38;4.55;8.41;15
22:15;9;11;1:2;1.32;4.93;9.93;15
18:00;16;13;0:0;2.01;3.16;4.02;15
00:45;7;2;2:1;1.88;3.43;4.19;15
00:45;3;6;2:4;2.50;3.07;2.99;15
00:00;1;17;0:0;1.88;3.42;4.23;15
00:00;19;0;0:1;2.90;3.18;2.49;15
22:30;15;8;0:4;2.64;3.09;2.78;15
00:30;4;18;2:0;1.31;5.18;9.37;15
22:00;9;8;2:0;1.71;3.60;4.97;15
19:00;2;1;3:1;1.46;4.15;7.18;15
19:00;17;10;3:2;3.37;3.05;2.30;15
19:00;0;5;2:2;2.56;3.08;2.90;15
19:00;12;3;2:1;2.26;3.23;3.25;15
14:00;7;15;3:0;1.49;4.14;6.74;15
14:00;11;16;1:2;1.97;3.34;3.96;15
00:00;18;14;2:1;2.27;3.22;3.21;15
21:00;13;6;1:0;2.15;3.21;3.51;15
19:00;4;19;3:1;1.38;4.60;8.15;15
23:00;3;2;1:0;3.38;3.14;2.24;15
22:30;10;7;2:0;1.84;3.52;4.31;15
00:45;14;4;2:2;3.01;3.20;2.40;15
00:45;8;0;0:1;2.10;3.19;3.68;15
00:00;1;18;3:1;1.81;3.40;4.69;14
00:00;19;17;1:0;1.85;3.39;4.42;15
00:00;6;12;2:0;1.52;4.04;6.46;15
22:30;16;9;3:3;2.82;3.04;2.65;15
22:30;15;13;3:2;1.98;3.31;3.91;15
22:30;5;11;2:0;1.40;4.43;8.18;15
22:00;19;6;0:2;2.42;3.07;3.09;14
19:00;7;8;2:3;1.98;3.38;3.88;14
19:00;17;0;1:0;2.80;3.10;2.63;14
19:00;4;2;1:0;2.25;3.12;3.38;14
14:00;1;11;1:1;1.90;3.42;4.15;13
14:00;14;12;3:2;1.92;3.32;4.21;14
00:00;5;13;1:2;1.73;3.56;4.95;14
21:30;3;9;1:1;2.17;3.08;3.65;14
19:00;10;18;3:1;1.47;4.12;7.44;14
19:00;15;16;2:1;2.07;3.20;3.75;14
21:30;8;5;0:1;1.72;3.45;5.06;14
19:00;0;4;1:2;2.43;3.25;2.94;14
19:00;9;15;1:0;1.50;3.95;7.02;14
19:00;12;7;4:4;2.17;3.31;3.35;14
19:00;11;10;1:0;2.91;3.16;2.48;14
14:00;18;17;1:0;2.18;3.23;3.45;14
14:00;6;1;3:0;1.74;3.51;5.02;14
23:30;16;3;0:0;2.55;3.15;2.84;14
23:30;2;14;2:1;1.42;4.20;8.43;14
19:00;13;19;1:0;1.53;3.96;6.38;14
00:00;0;11;1:0;1.45;4.29;7.40;14
00:00;4;9;4:3;2.01;3.31;3.86;14
22:30;18;15;1:2;2.33;3.15;3.17;14
00:45;7;3;1:1;1.92;3.42;4.09;14
00:45;1;8;0:1;4.52;3.42;1.82;14
00:45;17;5;1:0;2.66;3.07;2.79;14
00:00;2;6;1:0;1.58;3.72;6.31;14
00:00;14;16;3:4;2.33;3.04;3.27;14
00:00;19;12;0:1;2.04;3.28;3.70;14
22:30;10;13;1:0;1.52;3.87;6.87;14
21:30;9;14;2:0;1.57;3.79;6.24;14
21:30;6;10;0:1;2.19;3.20;3.43;14
19:00;3;1;1:0;2.03;3.38;3.68;14
19:00;5;4;1:0;2.22;3.20;3.37;14
19:00;11;7;1:1;2.34;3.26;3.07;14
14:00;15;0;1:2;2.44;3.17;2.99;14
14:00;12;2;0:2;2.88;3.10;2.55;14
00:00;16;19;1:1;1.93;3.29;3.99;14
21:30;13;17;2:1;1.69;3.63;5.22;14
19:00;8;18;1:1;1.54;3.91;6.37;14
00:00;7;9;0:3;2.34;3.21;3.09;14
19:00;10;12;1:0;1.54;3.85;6.62;14
14:00;2;15;3:0;1.53;3.89;6.36;14
00:45;14;5;1:1;2.22;3.17;3.40;14
00:45;4;3;2:0;1.92;3.44;4.04;14
00:45;19;8;4:1;2.40;3.26;2.97;14
00:00;18;11;1:1;2.16;3.36;3.34;14
00:00;0;16;2:2;1.65;3.64;5.58;14
22:30;1;13;2:1;2.19;3.23;3.39;14
22:30;17;6;2:2;2.44;3.15;3.01;14
21:30;12;1;1:1;1.84;3.47;4.36;14
19:00;16;18;3:1;1.65;3.61;5.73;14
19:00;9;0;1:0;2.04;3.31;3.76;14
19:00;5;10;1:2;1.99;3.25;4.02;14
19:00;11;2;3:2;3.02;3.14;2.41;14
14:00;13;7;1:1;2.23;3.24;3.30;14
14:00;6;14;2:1;1.52;3.89;6.83;14
00:00;8;17;2:2;1.41;4.20;9.05;14
21:30;3;19;2:2;1.62;3.72;5.67;14
19:00;15;4;2:1;2.75;3.11;2.66;14
21:30;10;16;0:0;1.64;3.58;5.87;14
19:00;18;3;0:1;2.52;3.18;2.85;13
19:00;2;9;0:0;1.81;3.35;4.82;14
19:00;17;15;0:0;2.30;3.10;3.31;14
14:00;1;5;0:1;1.89;3.37;4.21;14
14:00;19;11;4:1;1.92;3.32;4.13;14
00:00;14;8;1:0;2.73;3.17;2.64;14
21:30;7;6;1:0;2.88;3.18;2.50;14
19:00;0;12;1:0;1.59;3.86;5.84;14
19:00;4;13;4:0;1.74;3.60;4.89;14
